timestamp,test,cross_track error
1744828495.6255949,long,0.0
1744828495.6266546,long,0.0
1744828495.648832,long,0.0
1744828495.6682527,long,0.0
1744828495.6872418,long,0.0
1744828495.7127762,long,0.0
1744828495.7278712,long,0.0
1744828495.7515352,long,0.0
1744828495.7684324,long,0.0
1744828495.7871323,long,0.0
1744828495.81035,long,0.0
1744828495.827342,long,0.0
1744828495.8522882,long,0.0
1744828495.8677952,long,0.0
1744828495.887404,long,0.0
1744828495.9112644,long,0.0
1744828495.9361098,long,0.0
1744828495.9558446,long,0.0
1744828495.970825,long,0.0
1744828495.9877663,long,0.0
1744828496.009072,long,0.0
1744828496.028843,long,0.0
1744828496.0476756,long,0.0
1744828496.068589,long,0.0
1744828496.089248,long,0.0
1744828496.1094046,long,0.0
1744828496.127423,long,0.0
1744828496.1488605,long,0.0
1744828496.1709564,long,0.0
1744828496.187313,long,0.0
1744828496.2083304,long,0.0
1744828496.228589,long,0.0
1744828496.2521553,long,0.0
1744828496.267115,long,0.0
1744828496.287134,long,0.0
1744828496.3091323,long,0.0
1744828496.3269074,long,0.0
1744828496.3472974,long,0.0
1744828496.3714013,long,0.0
1744828496.3868117,long,0.0
1744828496.4070756,long,0.0
1744828496.427091,long,0.0
1744828496.4468715,long,0.0
1744828496.4673536,long,0.0
1744828496.4867933,long,0.0
1744828496.5070565,long,0.0
1744828496.530352,long,0.0
1744828496.5469685,long,0.0
1744828496.567573,long,0.0
1744828496.5880098,long,0.0
1744828496.6074922,long,0.0
1744828496.6347384,long,0.0
1744828496.646905,long,0.0
1744828496.669735,long,0.0
1744828496.6898563,long,0.0
1744828496.7069685,long,0.0
1744828496.7287142,long,0.0
1744828496.7505448,long,0.0
1744828496.769322,long,0.0
1744828496.7873914,long,0.0
1744828496.8070056,long,0.0
1744828496.830756,long,0.0
1744828496.8484998,long,0.0
1744828496.8722208,long,0.0
1744828496.8876252,long,0.0
1744828496.9075785,long,0.0
1744828496.9275,long,0.0
1744828496.9472656,long,0.0
1744828496.9678593,long,0.0
1744828496.989524,long,0.0
1744828497.0087438,long,0.0
1744828497.029501,long,0.0
1744828497.047522,long,0.0
1744828497.0688713,long,0.0
1744828497.087611,long,0.0
1744828497.113306,long,0.0
1744828497.12764,long,0.0
1744828497.1467671,long,0.0
1744828497.1696694,long,0.0
1744828497.1873724,long,0.0
1744828497.207924,long,0.0
1744828497.2268057,long,0.0
1744828497.2478135,long,0.0
1744828497.2690542,long,0.0
1744828497.2866962,long,0.0
1744828497.3067398,long,0.0
1744828497.3315187,long,0.0
1744828497.3467405,long,0.0
1744828497.3668346,long,0.0
1744828497.3869615,long,0.0
1744828497.4067986,long,0.0
1744828497.4266045,long,0.0
1744828497.447766,long,0.0
1744828497.4693065,long,0.0
1744828497.4902544,long,0.0
1744828497.5067422,long,0.0
1744828497.5271716,long,0.0
1744828497.5763404,long,0.0
1744828497.5880468,long,0.0
1744828497.6249743,long,0.0
1744828497.629702,long,0.0
1744828497.6479154,long,0.0
1744828497.672126,long,0.0
1744828497.6880095,long,0.0
1744828497.707392,long,0.0
1744828497.7314622,long,0.0
1744828497.746977,long,0.0
1744828497.7671716,long,0.0
1744828497.7876842,long,0.0
1744828497.8116279,long,0.0
1744828497.8309422,long,0.0
1744828497.8498166,long,0.0
1744828497.8673851,long,0.0
1744828497.887803,long,0.0
1744828497.907159,long,0.0
1744828497.9368355,long,0.0
1744828497.9474967,long,0.0
1744828497.9762049,long,0.0
1744828497.9877594,long,0.0
1744828498.0073771,long,0.0
1744828498.0274534,long,0.0
1744828498.0484934,long,0.0
1744828498.0677822,long,0.0
1744828498.088995,long,0.0
1744828498.118493,long,0.0
1744828498.1390579,long,0.0
1744828498.149362,long,0.0
1744828498.1810725,long,0.0
1744828498.1896632,long,0.0
1744828498.2107878,long,0.0
1744828498.227569,long,0.0
1744828498.2475903,long,0.0
1744828498.2686973,long,0.0
1744828498.2909615,long,0.0
1744828498.3069825,long,0.0
1744828498.3272243,long,0.0
1744828498.3522394,long,0.0
1744828498.366907,long,0.0
1744828498.3878188,long,0.0
1744828498.407074,long,0.0
1744828498.4271789,long,0.0
1744828498.4479992,long,0.0
1744828498.4667196,long,0.0
1744828498.488105,long,0.0
1744828498.5145288,long,0.0
1744828498.5279126,long,0.0
1744828498.5488153,long,0.0
1744828498.5891604,long,0.0
1744828498.594681,long,0.0
1744828498.6086879,long,0.0
1744828498.628344,long,0.0
1744828498.651682,long,0.0
1744828498.6684415,long,0.0
1744828498.689408,long,0.0
1744828498.7105725,long,0.0
1744828498.7274828,long,0.0
1744828498.7502382,long,0.0
1744828498.7674525,long,0.0
1744828498.7952912,long,0.0
1744828498.8185804,long,0.0
1744828498.8277373,long,0.0
1744828498.850681,long,0.0
1744828498.8958194,long,0.0
1744828498.9111218,long,0.0
1744828498.9313865,long,0.0
1744828498.9475043,long,0.0
1744828498.9704769,long,0.0
1744828498.9876058,long,0.0
