timestamp,test,cross_track error
1745462410.19068,medium,0.0
1745462410.2054093,medium,0.0
1745462410.229671,medium,0.0
1745462410.2454598,medium,0.0
1745462410.269822,medium,0.0
1745462410.2856343,medium,0.0
1745462410.3056765,medium,0.0
1745462410.3328187,medium,0.0
1745462410.3469565,medium,0.0
1745462410.366286,medium,0.0
1745462410.3915963,medium,0.0
1745462410.4060726,medium,0.0
1745462410.424195,medium,0.0
1745462410.4479825,medium,0.0
1745462410.4670732,medium,0.0
1745462410.484489,medium,0.0
1745462410.5077188,medium,0.0
1745462410.525889,medium,0.0
1745462410.5459783,medium,0.0
1745462410.5647993,medium,0.0
1745462410.5876088,medium,0.0
1745462410.6108112,medium,0.0
1745462410.6233547,medium,0.0
1745462410.645005,medium,0.0
1745462410.6711788,medium,0.0
1745462410.685508,medium,0.0
1745462410.705393,medium,0.0
1745462410.7241662,medium,0.0
1745462410.7448375,medium,0.0
1745462410.7651272,medium,0.0
1745462410.7847695,medium,0.0
1745462410.804193,medium,0.0
1745462410.8285103,medium,0.0
1745462410.8476741,medium,0.0
1745462410.8643064,medium,0.0
1745462410.8871949,medium,0.0
1745462410.904791,medium,0.0
1745462410.9243782,medium,0.0
1745462410.9435248,medium,0.0
1745462410.964277,medium,0.0
1745462410.9859948,medium,0.0
1745462411.0045412,medium,0.0
1745462411.023996,medium,0.0
1745462411.044653,medium,0.0
1745462411.063262,medium,0.0
1745462411.0842483,medium,0.0
1745462411.1030803,medium,0.0
1745462411.123494,medium,0.0
1745462411.1455941,medium,0.0
1745462411.1640532,medium,0.0
1745462411.1841843,medium,0.0
1745462411.2044232,medium,0.0
1745462411.2234626,medium,0.0
1745462411.2445564,medium,0.0
1745462411.264463,medium,0.0
1745462411.2861128,medium,0.0
1745462411.30545,medium,0.0
1745462411.3245063,medium,0.0
1745462411.3444786,medium,0.0
1745462411.3638544,medium,0.0
1745462411.4304633,medium,0.0
1745462411.4455335,medium,0.0
1745462411.5234745,medium,0.0
1745462411.5421941,medium,0.0
1745462411.5472863,medium,0.0
1745462411.5698674,medium,0.0
1745462411.5877268,medium,0.0
1745462411.6036665,medium,0.0
1745462411.6297455,medium,0.0
1745462411.6437058,medium,0.0
1745462411.6671176,medium,0.0
1745462411.6889095,medium,0.0
1745462411.7049057,medium,0.0
1745462411.7245207,medium,0.0
1745462411.74549,medium,0.0
1745462411.7696793,medium,0.0
1745462411.7850134,medium,0.0
1745462411.8070576,medium,0.0
1745462411.8245714,medium,0.0
1745462411.8582175,medium,0.0
1745462411.8658178,medium,0.0
1745462411.8867943,medium,0.0
1745462411.9088316,medium,0.0
1745462411.9236338,medium,0.0
1745462411.954478,medium,0.0
1745462411.965733,medium,0.0
1745462411.98702,medium,0.0
1745462412.0056973,medium,0.0
1745462412.036568,medium,0.0
1745462412.0444055,medium,0.0
1745462412.065895,medium,0.0
1745462412.0860982,medium,0.0
1745462412.1079724,medium,0.0
1745462412.1261106,medium,0.0
1745462412.1517992,medium,0.0
1745462412.166077,medium,0.0
1745462412.1887147,medium,0.0
1745462412.2072763,medium,0.0
1745462412.2254446,medium,0.0
1745462412.2488623,medium,0.0
1745462412.2707622,medium,0.0
1745462412.2851036,medium,0.0
1745462412.305398,medium,0.0
1745462412.3330045,medium,0.0
1745462412.3442955,medium,0.0
1745462412.3701835,medium,0.0
1745462412.384608,medium,0.0
1745462412.4067712,medium,0.0
1745462412.4252212,medium,0.0
1745462412.453956,medium,0.0
1745462412.465483,medium,0.0
1745462412.4889567,medium,0.0
1745462412.5069325,medium,0.0
1745462412.5329058,medium,0.0
1745462412.547062,medium,0.0
1745462412.5706472,medium,0.0
1745462412.5836437,medium,0.0
1745462412.6058567,medium,0.0
1745462412.6244183,medium,0.0
1745462412.644195,medium,0.0
1745462412.66573,medium,0.0
1745462412.685596,medium,0.0
1745462412.7101407,medium,0.0
1745462412.724901,medium,0.0
1745462412.7433605,medium,0.0
1745462412.7643807,medium,0.0
1745462412.7844868,medium,0.0
1745462412.8064594,medium,0.0
1745462412.8256578,medium,0.0
1745462412.8455973,medium,0.0
1745462412.8643334,medium,0.0
1745462412.8848958,medium,0.0
1745462412.9040854,medium,0.0
1745462412.9241936,medium,0.0
1745462412.948662,medium,0.0
1745462412.9640205,medium,0.0
1745462412.9839287,medium,0.0
1745462413.0044594,medium,0.0
1745462413.0251791,medium,0.0
1745462413.045113,medium,0.0
1745462413.0647995,medium,0.0
1745462413.0932076,medium,0.0
1745462413.1049957,medium,0.0
1745462413.123119,medium,0.0
1745462413.144134,medium,0.0
1745462413.1631775,medium,0.0
1745462413.1852717,medium,0.0
1745462413.205176,medium,0.0
1745462413.223521,medium,0.0
1745462413.2447028,medium,0.0
1745462413.2677722,medium,0.0
1745462413.2831352,medium,0.0
1745462413.3046227,medium,0.0
1745462413.3242576,medium,0.0
1745462413.3459363,medium,0.0
1745462413.3656204,medium,0.0
1745462413.3841522,medium,0.0
1745462413.4041202,medium,0.0
1745462413.4290912,medium,0.0
1745462413.444598,medium,0.0
1745462413.4647868,medium,0.0
1745462413.484342,medium,0.0
1745462413.5045576,medium,0.0
1745462413.5292974,medium,0.0
1745462413.544298,medium,0.0
1745462413.5645134,medium,0.0
1745462413.589266,medium,0.0
1745462413.6035635,medium,0.0
1745462413.62416,medium,0.0
1745462413.6454878,medium,0.0
1745462413.6658072,medium,0.0
1745462413.6849508,medium,0.0
1745462413.7046318,medium,0.0
1745462413.7244837,medium,0.0
1745462413.7490404,medium,0.0
1745462413.7641575,medium,0.0
1745462413.7840333,medium,0.0
1745462413.803267,medium,0.0
1745462413.8241568,medium,0.0
1745462413.8449235,medium,0.0
1745462413.863192,medium,0.0
1745462413.884964,medium,0.0
1745462413.9108362,medium,0.0
1745462413.9245565,medium,0.0
