timestamp,test,cross_track error
1744818567.1962037,short,0.0
1744818567.1965568,short,0.0
1744818567.222054,short,0.0
1744818567.238195,short,0.0
1744818567.2582824,short,0.0
1744818567.279068,short,0.0
1744818567.2982824,short,0.0
1744818567.319175,short,0.0
1744818567.3378363,short,0.0
1744818567.358071,short,0.0
1744818567.3807864,short,0.0
1744818567.3976207,short,0.0
1744818567.4179049,short,0.0
1744818567.4367204,short,0.0
1744818567.457629,short,0.0
1744818567.4780421,short,0.0
1744818567.497722,short,0.0
1744818567.5177872,short,0.0
1744818567.5389698,short,0.0
1744818567.557649,short,0.0
1744818567.578056,short,0.0
1744818567.597707,short,0.0
1744818567.6176674,short,0.0
1744818567.6379402,short,0.0
1744818567.6577098,short,0.0
1744818567.6777585,short,0.0
1744818567.7018657,short,0.0
1744818567.7185447,short,0.0
1744818567.7377467,short,0.0
1744818567.7584333,short,0.0
1744818567.7779224,short,0.0
1744818567.7984886,short,0.0
1744818567.8175437,short,0.0
1744818567.8378472,short,0.0
1744818567.8590276,short,0.0
1744818567.8775055,short,0.0
1744818567.8979247,short,0.0
1744818567.9184377,short,0.0
1744818567.957977,short,0.0
1744818567.9590335,short,0.0
1744818567.9916818,short,0.0
1744818568.0113766,short,0.0
1744818568.0181708,short,0.0
1744818568.0379114,short,0.0
1744818568.0579202,short,0.0
1744818568.0781755,short,0.0
1744818568.0987494,short,0.0
1744818568.1176589,short,0.0
1744818568.1378014,short,0.0
1744818568.15988,short,0.0
1744818568.1774106,short,0.0
1744818568.1968708,short,0.0
1744818568.2182286,short,0.0
1744818568.2378905,short,0.0
1744818568.2585547,short,0.0
1744818568.2769933,short,0.0
1744818568.297647,short,0.0
1744818568.3193626,short,0.0
1744818568.3379514,short,0.0
1744818568.357787,short,0.0
1744818568.3782113,short,0.0
1744818568.396704,short,0.0
1744818568.4168913,short,0.0
1744818568.4380407,short,0.0
1744818568.4577212,short,0.0
1744818568.4802835,short,0.0
1744818568.497577,short,0.0
1744818568.5178413,short,0.0
1744818568.5374985,short,0.0
1744818568.5575635,short,0.0
1744818568.5778778,short,0.0
1744818568.5967343,short,0.0
1744818568.6178553,short,0.0
1744818568.6391854,short,0.0
1744818568.6575594,short,0.0
1744818568.677915,short,0.0
1744818568.6966689,short,0.0
1744818568.7227175,short,0.0
1744818568.7390144,short,0.0
1744818568.757661,short,0.0
1744818568.777629,short,0.0
1744818568.7996097,short,0.0
1744818568.8176937,short,0.0
1744818568.8377016,short,0.0
1744818568.8575196,short,0.0
1744818568.8766036,short,0.0
1744818568.8977437,short,0.0
1744818568.9177094,short,0.0
1744818568.937744,short,0.0
1744818568.958805,short,0.0
1744818568.9777188,short,0.0
1744818568.9980502,short,0.0
1744818569.0185432,short,0.0
1744818569.0702024,short,0.016908045958549427
1744818569.0775623,short,0.016908045958549427
1744818569.0980277,short,0.054627647570347534
1744818569.1205652,short,0.04863660749617661
1744818569.1374085,short,0.041090851227312236
1744818569.1588538,short,0.03153794977490992
1744818569.1776726,short,0.022049886239130307
1744818569.197249,short,0.01173599514208649
1744818569.2183943,short,0.000535587150006998
1744818569.2383485,short,-0.01017767747296208
1744818569.258539,short,-0.020630531044047017
1744818569.2804792,short,-0.03064802617216307
1744818569.2984197,short,-0.04090255213799209
1744818569.3173509,short,-0.05036022689086781
1744818569.3385909,short,-0.06075958127790371
1744818569.3584633,short,-0.07042288398866718
1744818569.3778367,short,-0.07969633666545982
1744818569.3973198,short,-0.08899119618274112
1744818569.418356,short,-0.09826739931507716
1744818569.4401057,short,-0.10725653568467818
1744818569.4585335,short,-0.11439268052321275
1744818569.4890418,short,-0.08741291260039158
1744818569.5080674,short,-0.03427296699490581
1744818569.5203192,short,0.0159192623088953
1744818569.537937,short,0.06538746555001973
1744818569.558794,short,0.11934480327349163
1744818569.5794828,short,0.14683536221246898
1744818569.5993044,short,0.14106601615586656
1744818569.617529,short,0.13539410078122507
1744818569.6375039,short,0.12950560373213674
1744818569.6588807,short,0.12355764646550259
1744818569.6783965,short,0.1182103721111986
1744818569.6982555,short,0.11305451999751806
1744818569.7184534,short,0.10815039567495018
1744818569.738126,short,0.10367488939060254
1744818569.761365,short,0.09873557798798983
1744818569.7787132,short,0.09534097017799466
1744818569.7986517,short,0.09167688063406843
1744818569.8184407,short,0.08815887622218173
1744818569.8384328,short,0.0846302613592453
1744818569.8592865,short,0.08114501725998212
1744818569.8773758,short,0.07825296648244459
1744818569.8991513,short,0.07505841290485006
1744818569.9201891,short,0.07221829732333372
1744818569.9384518,short,0.06984688450772804
1744818569.9587562,short,0.06720159231290111
1744818569.9784026,short,0.06456661093681455
1744818569.998359,short,0.06185089919358907
1744818570.019109,short,0.0593420692528006
1744818570.037611,short,0.05667510719512663
1744818570.0590265,short,0.054137109150185804
1744818570.0803707,short,0.05191810122449322
1744818570.0980103,short,0.05023677289455
1744818570.1195219,short,0.04818559145398586
1744818570.138583,short,0.046363516911163076
1744818570.1582541,short,0.04412136259351103
1744818570.1789954,short,0.04144131749101522
1744818570.198212,short,0.03870298885162345
1744818570.218275,short,0.03566777213124248
1744818570.2391555,short,0.03248427182137521
1744818570.2584052,short,0.0295560616102462
1744818570.2791462,short,0.02639028448360924
1744818570.2985408,short,0.02338644867786149
1744818570.3175118,short,0.020557013783843146
1744818570.3388872,short,0.017664650706441166
1744818570.3583798,short,0.014930744531875078
1744818570.3776317,short,0.012305946332137873
1744818570.3993464,short,0.009511519934285855
1744818570.4172306,short,0.007432638322940722
