timestamp,test,cross_track error
1744829956.9897933,long,0.0
1744829956.9948516,long,0.0
1744829957.0148158,long,0.0
1744829957.0340765,long,0.0
1744829957.0573964,long,0.0
1744829957.0741582,long,0.0
1744829957.093662,long,0.0
1744829957.117335,long,0.0
1744829957.1337793,long,0.0
1744829957.1540256,long,0.0
1744829957.1739602,long,0.0
1744829957.1953866,long,0.0
1744829957.2146535,long,0.0
1744829957.234,long,0.0
1744829957.254104,long,0.0
1744829957.2782788,long,0.0
1744829957.2935622,long,0.0
1744829957.3141572,long,0.0
1744829957.3338945,long,0.0
1744829957.393068,long,0.0
1744829957.3940957,long,0.0
1744829957.4171515,long,0.0
1744829957.4355369,long,0.0
1744829957.4557242,long,0.0
1744829957.4792936,long,0.0
1744829957.4998407,long,0.0
1744829957.5158832,long,0.0
1744829957.5342095,long,0.0
1744829957.5541673,long,0.0
1744829957.5974817,long,0.0
1744829957.6162062,long,0.0
1744829957.63441,long,0.0
1744829957.655722,long,0.0
1744829957.6745427,long,0.0
1744829957.6986334,long,0.0
1744829957.7171233,long,0.0
1744829957.734342,long,0.0
1744829957.7546413,long,0.0
1744829957.775234,long,0.0
1744829957.796981,long,0.0
1744829957.8192859,long,0.0
1744829957.8355746,long,0.0
1744829957.8545322,long,0.0
1744829957.8762946,long,0.0
1744829957.899488,long,0.0
1744829957.9152672,long,0.0
1744829957.9358072,long,0.0
1744829957.9551473,long,0.0
1744829957.9744234,long,0.0
1744829957.9967272,long,0.0
1744829958.013842,long,0.0
1744829958.0339391,long,0.0
1744829958.0582335,long,0.0
1744829958.0737016,long,0.0
1744829958.0949671,long,0.0
1744829958.1140704,long,0.0
1744829958.1350443,long,0.0
1744829958.1558087,long,0.0
1744829958.173875,long,0.0
1744829958.194631,long,0.0
1744829958.217674,long,0.0
1744829958.2339325,long,0.0
1744829958.2536683,long,0.0
1744829958.2828732,long,0.0
1744829958.3065455,long,0.0
1744829958.3191984,long,0.0
1744829958.3737147,long,0.0
1744829958.3769126,long,0.0
1744829958.404507,long,0.0
1744829958.4159973,long,0.0
1744829958.4396725,long,0.0
1744829958.4581892,long,0.0
1744829958.4747047,long,0.0
1744829958.4948328,long,0.0
1744829958.519283,long,0.0
1744829958.5342138,long,0.0
1744829958.5572686,long,0.0
1744829958.5743866,long,0.0
1744829958.5994618,long,0.0
