timestamp,test,cross_track error
1744828356.97924,short,0.0
1744828356.9965134,short,0.0
1744828357.0197313,short,0.0
1744828357.035408,short,0.0
1744828357.0566669,short,0.0
1744828357.0758717,short,0.0
1744828357.095591,short,0.0
1744828357.115243,short,0.0
1744828357.1368446,short,0.0
1744828357.1569295,short,0.0
1744828357.1769593,short,0.0
1744828357.1982367,short,0.0
1744828357.2162905,short,0.0
1744828357.2368271,short,0.0
1744828357.2552347,short,0.0
1744828357.275266,short,0.0
1744828357.295618,short,0.0
1744828357.3219168,short,0.0
1744828357.3392663,short,0.0
1744828357.3558078,short,0.0
1744828357.3762558,short,0.0
1744828357.3988307,short,0.0
1744828357.416843,short,0.0
1744828357.4368465,short,0.0
1744828357.4566991,short,0.0
1744828357.4752712,short,0.0
1744828357.4952486,short,0.0
1744828357.5171363,short,0.0
1744828357.5363407,short,0.0
1744828357.5584445,short,0.0
1744828357.5754447,short,0.0
1744828357.595952,short,0.0
1744828357.6180174,short,0.0
1744828357.6623354,short,0.0
1744828357.6770966,short,0.0
1744828357.701691,short,0.0
1744828357.720444,short,0.0
1744828357.7362814,short,0.0
1744828357.7669265,short,0.0
1744828357.7819414,short,0.0
1744828357.797897,short,0.0
1744828357.823539,short,0.0
1744828357.836379,short,0.0
1744828357.857578,short,0.0
1744828357.8792298,short,0.0
1744828357.8995738,short,0.0
1744828357.9191806,short,0.0
1744828357.9361746,short,0.0
1744828357.9561958,short,0.0
1744828357.980282,short,0.0
1744828358.0069325,short,0.0
1744828358.0167272,short,0.0
1744828358.0606568,short,0.0
1744828358.0882883,short,0.0
1744828358.097025,short,0.0
1744828358.1167307,short,0.0
1744828358.1366768,short,0.0
1744828358.1637251,short,0.0
1744828358.1819024,short,0.0
1744828358.198724,short,0.0
1744828358.2214577,short,0.0
1744828358.239136,short,0.0
1744828358.261768,short,0.0
1744828358.2760978,short,0.0
1744828358.3004296,short,0.0
1744828358.341402,short,0.0
1744828358.350323,short,0.0
1744828358.3613791,short,0.0
1744828358.3776271,short,0.0
1744828358.396149,short,0.0
1744828358.4169858,short,0.0
1744828358.4364364,short,0.0
1744828358.461895,short,0.0
1744828358.4780686,short,0.0
1744828358.4992406,short,0.0
1744828358.5249217,short,0.0
1744828358.5424004,short,0.0
1744828358.5555348,short,0.0
1744828358.575735,short,0.0
1744828358.597076,short,0.0
1744828358.6190355,short,0.0
1744828358.6354387,short,0.0
1744828358.6556294,short,0.0
1744828358.679353,short,0.0
1744828358.6957183,short,0.0
1744828358.7179415,short,0.0
1744828358.7354681,short,0.0
1744828358.7568085,short,0.0
1744828358.7778323,short,0.0
1744828358.7958033,short,0.0
1744828358.8154073,short,0.0
1744828358.8388882,short,0.0
1744828358.8555398,short,0.0
1744828358.8759775,short,0.0
1744828358.8956003,short,0.0
1744828358.9165814,short,0.0
1744828358.9359658,short,0.0
1744828358.9553242,short,0.0
1744828358.9760427,short,0.0
1744828358.9984725,short,0.0
1744828359.01546,short,0.0
1744828359.0354934,short,0.0
1744828359.060031,short,0.0
1744828359.0758271,short,0.0
1744828359.0968604,short,0.0
