timestamp,test,cross_track error
1745462678.613864,medium,0.0
1745462678.637949,medium,0.0
1745462678.6532025,medium,0.0
1745462678.6723018,medium,0.0
1745462678.693351,medium,0.0
1745462678.7171779,medium,0.0
1745462678.7335196,medium,0.0
1745462678.7648015,medium,0.0
1745462678.772497,medium,0.0
1745462678.7925403,medium,0.0
1745462678.81263,medium,0.0
1745462678.8330626,medium,0.0
1745462678.856242,medium,0.0
1745462678.872419,medium,0.0
1745462678.8927674,medium,0.0
1745462678.9134505,medium,0.0
1745462678.9341834,medium,0.0
1745462678.9528863,medium,0.0
1745462678.9729257,medium,0.0
1745462678.9970882,medium,0.0
1745462679.0119357,medium,0.0
1745462679.0331438,medium,0.0
1745462679.052546,medium,0.0
1745462679.0730324,medium,0.0
1745462679.0965173,medium,0.0
1745462679.1124704,medium,0.0
1745462679.1323135,medium,0.0
1745462679.1599538,medium,0.0
1745462679.1735086,medium,0.0
1745462679.1945148,medium,0.0
1745462679.2127218,medium,0.0
1745462679.232594,medium,0.0
1745462679.2598634,medium,0.0
1745462679.2738202,medium,0.0
1745462679.2935376,medium,0.0
1745462679.3198419,medium,0.0
1745462679.333857,medium,0.0
1745462679.3543088,medium,0.0
1745462679.372521,medium,0.0
1745462679.392688,medium,0.0
1745462679.4148676,medium,0.0
1745462679.4324937,medium,0.0
1745462679.4546783,medium,0.0
1745462679.4730995,medium,0.0
1745462679.492661,medium,0.0
1745462679.5125556,medium,0.0
1745462679.5324144,medium,0.0
1745462679.553389,medium,0.0
1745462679.5762193,medium,0.0
1745462679.5925455,medium,0.0
1745462679.6123009,medium,0.0
1745462679.6388347,medium,0.0
1745462679.659768,medium,0.0
1745462679.6738098,medium,0.0
1745462679.6925793,medium,0.0
1745462679.7135246,medium,0.0
1745462679.7364655,medium,0.0
1745462679.7525628,medium,0.0
1745462679.7723625,medium,0.0
1745462679.8032005,medium,0.0
1745462679.812294,medium,0.0
1745462679.8369963,medium,0.0
1745462679.8546233,medium,0.0
