timestamp,test,cross_track error
1745462833.7129903,medium,0.0
1745462833.7199297,medium,0.0
1745462833.7493503,medium,0.0
1745462833.8002374,medium,0.0
1745462833.820587,medium,0.0
1745462833.8223205,medium,0.0
1745462833.8441133,medium,0.0
1745462833.8615077,medium,0.0
1745462833.8808124,medium,0.0
1745462833.9047732,medium,0.0
1745462833.9218886,medium,0.0
1745462833.9418662,medium,0.0
1745462833.9615347,medium,0.0
1745462833.9858363,medium,0.0
1745462834.0019646,medium,0.0
1745462834.028151,medium,0.0
1745462834.0415096,medium,0.0
1745462834.0650203,medium,0.0
1745462834.081028,medium,0.0
1745462834.104889,medium,0.0
1745462834.1221526,medium,0.0
1745462834.1414688,medium,0.0
1745462834.1700625,medium,0.0
1745462834.1815245,medium,0.0
1745462834.203508,medium,0.0
1745462834.230083,medium,0.0
1745462834.2406478,medium,0.0
1745462834.2613132,medium,0.0
1745462834.2805588,medium,0.0
1745462834.30058,medium,0.0
1745462834.3239448,medium,0.0
1745462834.3407683,medium,0.0
1745462834.3609197,medium,0.0
1745462834.3835037,medium,0.0
1745462834.4013336,medium,0.0
1745462834.4200983,medium,0.0
1745462834.4414246,medium,0.0
1745462834.4621327,medium,0.0
1745462834.4809043,medium,0.0
1745462834.4998453,medium,0.0
1745462834.5200155,medium,0.0
1745462834.5432284,medium,0.0
1745462834.5607388,medium,0.0
1745462834.5806205,medium,0.0
1745462834.6075737,medium,0.0
1745462834.6213093,medium,0.0
1745462834.6409843,medium,0.0
1745462834.659738,medium,0.0
1745462834.6817276,medium,0.0
1745462834.7035275,medium,0.0
1745462834.7194562,medium,0.0
1745462834.7411647,medium,0.0
1745462834.7661972,medium,0.0
1745462834.780615,medium,0.0
1745462834.800486,medium,0.0
1745462834.8199258,medium,0.0
1745462834.841605,medium,0.0
1745462834.8697975,medium,0.0
1745462834.8807807,medium,0.0
1745462834.9010668,medium,0.0
1745462834.9220688,medium,0.0
1745462834.9423974,medium,0.0
1745462834.9611235,medium,0.0
1745462834.9827158,medium,0.0
1745462835.0009084,medium,0.0
1745462835.0244436,medium,0.0
1745462835.0406227,medium,0.0
1745462835.0614424,medium,0.0
1745462835.0812945,medium,0.0
1745462835.1022816,medium,0.0
